id;product_id;product_name;product_count;product_price;product_barcode;product_location_barcode;product_expiry_date
556;1603969;SPLIT PIN, P.NO.MH992826225;13;556;12900;11666;13-Apr-2017
557;1603970;YOKE PIN, P.NO.MH09185;2;557;12901;11667;13-Apr-2017
558;1603971;SPACER, P.NO.MH08978;2;558;12902;11668;13-Apr-2017
559;1603972;EXPANSION PLUG, P.NO.MH023818300;12;559;12903;11669;13-Apr-2017
560;1603973;BUSH, P.NO.MH09186;10;560;12904;11670;13-Apr-2017
561;1603974;GRUB SCREW, P.NO.MH056142200;1;561;12905;11671;13-Apr-2017
562;1603975;CLAMP SCREW, P.NO.MH08980;2;562;12906;11672;13-Apr-2017
563;1603976;HUB CAP TRAIL WHEEL, P.NO.MH514008300;4;563;12907;11673;13-Apr-2017
564;1603977;HOSE SHEAVE, P.NO.MH508624300;3;564;12908;11674;13-Apr-2017
565;1603981;HEX.HD.SCREW M10 X 1.5 X 45 LG, P.NO.MH992175;1;565;12909;11675;13-Apr-2017
566;1603984;SEAL KIT, P.NO. MH870001609;16;566;12910;11676;12-Jul-2018
567;1603985;PISTON,P.NO.MH870001999;16;567;12911;11677;12-Jul-2018
568;1605170;BEARING 7852 99901;1;568;12912;11678;13-Feb-2004
569;1606005;FUEL FILTER PRT 81362364;5;569;12913;11679;21-Nov-2000
570;1606018;ENGINE OIL FILTER 81362000;6;570;12914;11680;21-Nov-2000
571;1609065;DRIVER SEAT, P.NO  : Y05.42.901.0;1;571;12915;11681;2-Feb-2018
572;1609066;ARM REST, P.NO:V19.46.038.0;1;572;12916;11682;2-Feb-2018
573;1611043;ELEMENT P.NO:380TC03018.;4;573;12917;11683;21-Mar-2013
574;1611044;CARTRIDGE FUEL FILTER  30Z7180369;5;574;12918;11684;10-Dec-2012
575;1611045;FUEL FILTER P.NO.600319121 / 60319120.;3;575;12919;11685;9-Jul-2013
576;1611047;ELEMENT ASSY AIR CLEANER P.NO.31Z1200272.;2;576;12920;11686;9-Jul-2013
577;1611048;LUB OIL CARTRIDGE P.NO.30Z5180495.;7;577;12921;11687;9-Jul-2013
578;1611059;STEERING CYLINDER SEAL KIT P.NO. 380HCO2106;1;578;12922;11688;30-Nov-2012
579;1611069;ACCELERATOR CABLE P.NO.  4244311222;5;579;12923;11689;6-Jun-2013
580;1611100;ALTERNATOR P.NO.6008215630;1;580;12924;11690;27-Jun-2014
581;1611118;HOSE  P. NO. CHH1802012;1;581;12925;11691;16-Jul-2008
582;1611150;SPIDER ASSY  P.NO.764PT11019;1;582;12926;11692;13-Jul-2012
583;1611153;DUMP CYLINDER KIT 380HC02098.;2;583;12927;11693;13-Jan-2015
584;1611163;WATER PUMP ASSEMBLY   P.No: 6138611560 / 613;1;584;12928;11694;5-Dec-2013
585;1611167;FUEL INJECTION PUMP ASSEMBLY 6138721110;1;585;12929;11695;22-Nov-2007
586;1611171;TURBO CHARGER ASSEMBLY;1;586;12930;11696;16-Sep-2014
587;1611185;AIR COMPRESSOR ASSEMBLY  P.NO. 6138813111;1;587;12931;11697;18-Aug-2007
588;1611210;SPIDER ASSY P.NO:764 PZ 03016 / 2832011210W;1;588;12932;11698;27-Oct-2012
589;1611220;SKF MAKE BEARING (IMPORTED) 32215 J2/Q;4;589;12933;11699;29-Jul-2013
590;1611253;HOSE PART NO. 6138616120;1;590;12934;11700;27-Jun-2014
591;1611262;DRIVE SHAFT 764PT02003.;2;591;12935;11701;21-Jan-2015
592;1611273;KEY P.NO: CFK0200516;4;592;12936;11702;30-Jan-2012
593;1611281;CARTRIDGE P.NO. 600311829/ 3027180369;8;593;12937;11703;9-Jul-2013
594;1611282;LIFT ARM KIT 380SK01053.;2;594;12938;11704;17-Dec-2013
595;1611283;BEARING 4T-30316;1;595;12939;11705;5-Mar-2014
596;1611284;BEARING JM 716649/ 716610;1;596;12940;11706;20-Mar-2014
597;1611287;ELEMENT OIL COOLER;1;597;12941;11707;3-Mar-2014
598;1612006;ENGINE AIR FILTER INNER;1;598;12942;11708;20-Sep-2014
599;1612007;ENGINE AIR FILTER OUTER;1;599;12943;11709;20-Sep-2014
600;1612008;BUCKET TOOTH,P.NO: Z0105511123;6;600;12944;11710;21-Jun-2018
601;1612010;BRAKE SHOE, P.NO.6561J030200.;36;601;12945;11711;21-Jun-2018
602;1612014;HYDRAULIC OIL FILTER-INLET P.NO.W0104502102;1;602;12946;11712;3-Sep-2016
603;1612034;PARKING ELECTROMAGNET, W6560504021;2;603;12947;11713;12-Mar-2016
604;1612046;START KEY  P.NO. W0105306009;3;604;12948;11714;19-May-2017
605;1612057;SEALING ASSY;2;605;12949;11715;19-May-2017
606;1612058;STEERING CYLINDER   P.NO: 65605021;2;606;12950;11716;10-Dec-2016
607;1612059;SEALING ASSY W65605023000.;2;607;12951;11717;19-May-2017
608;1612061;SEALING ASSY W65605024000.;4;608;12952;11718;19-May-2017
609;1612062;LIFTING CYLINDER ASSEMBLY,;1;609;12953;11719;19-May-2017
610;1612063;SLEEVE, P.NO: Z0105511011;5;610;12954;11720;20-Sep-2014
611;1612064;PIN P.NO:Z0105511012;10;611;12955;11721;21-Jun-2018
612;1612065;SLEEVE, P.NO:Z0105511013;4;612;12956;11722;20-Sep-2014
613;1612066;PIN, P.NO:Z0105510003;7;613;12957;11723;2-Apr-2015
614;1612067;SLEEVE P.NO:Z0105511003;2;614;12958;11724;10-Dec-2016
615;1612070;PIN P.NO:Z 0105511004;1;615;12959;11725;10-Dec-2016
616;1612076;UNIVERSAL JOINT ASSY  P.NO: Z0150504230;2;616;12960;11726;10-Dec-2016
617;1612079;STEERING GEAR PUMP,;1;617;12961;11727;19-May-2017
618;1612081;FENNER POLY V BELT 8PK 790.;7;618;12962;11728;31-Dec-2014
619;1612082;FENNER POLY V BELT 8 PK-1062.;7;619;12963;11729;31-Dec-2014
620;1612113;YNE JIN BRAND BRAKE HOSE;2;620;12964;11730;30-Dec-2014
621;1612123;JOINT, P.NO. 614040021;12;621;12965;11731;25-Feb-2015
622;1612133;BEARING  50 P.NO:B0150210050;5;622;12966;11732;20-Sep-2014
623;1612141;HOSE P.NO:6561J180700.;1;623;12967;11733;23-Jul-2013
624;1612149;OPERATING   SHAFT  P.NO: Z0105306618;1;624;12968;11734;16-Mar-2015
625;1612153;OPERATING SOFT SHAFT, P.NO:6561M190200;4;625;12969;11735;18-Jul-2018
626;1612156;OIL TUBE, P.NO:Z0105408006.;1;626;12970;11736;30-Dec-2014
627;1612163;RIM  P.NO:Z0104504504;1;627;12971;11737;10-Dec-2016
628;1612199;PRIORITY VALVE;1;628;12972;11738;2-Apr-2015
629;1612200;EXHAUST GAS PIPE ASSY.;2;629;12973;11739;8-Oct-2015
630;1612203;RECTANGLE SEAL, P.NO: 6561J140200.;30;630;12974;11740;8-Jun-2016
631;1612205;PISTON P.NO:6561J230100;16;631;12975;11741;24-Jun-2016
632;1612206;DUST RING P.NO: 6561J140400.;20;632;12976;11742;8-Jun-2016
633;1612208;REAR DRIVING SHAFT;2;633;12977;11743;23-Mar-2017
634;1612209;BRAKE BOOSTER  UNIT;4;634;12978;11744;9-Jun-2017
635;1612210;PIN  P.NO. 6561L190200;1;635;12979;11745;20-Jun-2018
636;1612211;DUST PROOF RING 80  P.NO. 6561L140200;2;636;12980;11746;20-Jun-2018
637;1612213;FLANGE  P.NO. 6561L160300;2;637;12981;11747;21-Jun-2018
638;1612214;PIN P.NO. 6561L190100;1;638;12982;11748;20-Jun-2018
639;1612215;DUST PROOF RING  P.NO. 6561L140300;2;639;12983;11749;18-Jul-2018
640;1612216;FLANGE  P.NO. 6561L160200;2;640;12984;11750;7-Jul-2015
641;1612221;LUBE OIL FILTER,DONALDSON MAKE P.NO.P553771;21;641;12985;11751;7-Sep-2016
642;1612222;14 MM HIGH PRESSURE DIESEL HOSE WITH;5;642;12986;11752;12-Oct-2015
643;1612223;14 MM HIGH PRESSURE DIESEL HOSE WITH;5;643;12987;11753;12-Oct-2015
644;1612224;14 MM HIGH PRESSURE DIESEL HOSE WITH;2;644;12988;11754;12-Oct-2015
645;1612225;14 MM HIGH PRESSURE DIESEL HOSE WITH STANDA;2;645;12989;11755;12-Oct-2015
646;1612233;LOCK RING , P.NO: Z0104504501;1;646;12990;11756;25-Mar-2017
647;1612237;"3/4"" VERY HIGH PRESSURE HOSE 600 MM LONG 90";2;647;12991;11757;23-Oct-2015
648;1612246;"""T""CONNECTOR,P.NO.Z0105408001";1;648;12992;11758;15-Apr-2016
649;1612247;"""T""JOINT, P.NO.6561J110100.";2;649;12993;11759;30-Dec-2014
650;1612248;OIL PIPE,P.NO.6561J180600;1;650;12994;11760;12-Mar-2016
651;1612249;"""T"" TUBE, P.NO.Z0105508310.";1;651;12995;11761;30-Dec-2014
652;1612250;AIR FILTER DONALDSON MAKE;23;652;12996;11762;7-Sep-2016
653;1612251;CORNER TOOTH RH,;1;653;12997;11763;21-Jun-2018
654;1612252;CORNER TOOTH LH,;1;654;12998;11764;21-Jun-2018
655;1612254;TILT CYLINDER(RIGHT),;2;655;12999;11765;19-May-2017
656;1612255;ANGTE BEARING GE60ES-C3,;1;656;13000;11766;2-Apr-2015
657;1612257;SUPPORT P.NO: Z0105510001;2;657;13001;11767;13-Jan-2017
658;1612259;BEARING 27311, P.NO.B0702731100;2;658;13002;11768;10-Sep-2015
659;1612260;BEARING 27312, P.NO.B0702731200;1;659;13003;11769;10-Sep-2015
660;1612261;HAND BRAKE ASSY.P.NO.W6560503332;4;660;13004;11770;10-Sep-2015
661;1612263;FUEL FILTER(PRE), P.NO.KYX009729DOWALDSON M;7;661;13005;11771;12-Aug-2015
662;1612264;FUEL FILTER(FINE), P.NO.KYX009728DOWALDSON M;13;662;13006;11772;12-Aug-2015
663;1612277;STEERING MECHANISM ASSY,P.NO: 65605019;1;663;13007;11773;25-Mar-2017
664;1612280;BLAKE VALVE, P.NO: W0105508200;1;664;13008;11774;10-Dec-2016
665;1612281;GOVERNOR ASSEMBLY, P.NO: W6560500104;1;665;13009;11775;10-Dec-2016
666;1612283;"1/2"" HIGH PRESSURE HOSE- 4 SP, 6000 PSI, 1350 M";2;666;13010;11776;13-Aug-2016
667;1612284;"1/2"" HIGH PRESSURE HOSE- 4 SP, 6000 PSI, 1400 M";4;667;13011;11777;13-Aug-2016
668;1612285;"1/2"" HIGH PRESSURE HOSE- 4 SP, 6000 PSI, 750 MM L";2;668;13012;11778;13-Aug-2016
669;1612290;FUEL FILTER(PRIMARY) , P.NO.612600081334;6;669;13013;11779;19-May-2017
670;1612291;FUEL FILTER(PRIMARY) , P.NO.612600081294;4;670;13014;11780;19-May-2017
671;1612292;FAN BELT, P.NO.612600090682;1;671;13015;11781;19-May-2017
672;1612293;RIBBED BELT CHARGING ALTERNATOR, P.NO.6126;1;672;13016;11782;19-May-2017
673;1612294;HOSE INLET, P.NO.612600160028;2;673;13017;11783;19-May-2017
674;1612295;RUBBER PIPE, P.NO.612600160003;2;674;13018;11784;19-May-2017
675;1612296;PLATE, P.NO.6561L440100;1;675;13019;11785;18-Jul-2018
676;1612297;FLANGE, P.NO.6561L160100;1;676;13020;11786;20-Jun-2018
677;1612298;PLATE, P.NO. 6561L440200;1;677;13021;11787;20-Jun-2018
678;1612300;BEARING, P.NO.6561MO90100;8;678;13022;11788;21-Jun-2018
679;1612302;SLEEVE, P.NO.6561P090200;8;679;13023;11789;20-Jun-2018
680;1612303;PIN, P.NO.6561P300900;8;680;13024;11790;21-Jun-2018
681;1612304;BEARING,P.NO.6561P000100;8;681;13025;11791;21-Jun-2018
682;1612305;PIN,P.NO.6561P301000;8;682;13026;11792;21-Jun-2018
683;1612306;SLEEVE,P.NO.6561P090300;8;683;13027;11793;21-Jun-2018
684;1612307;PIN,P.NO.6561P301100;2;684;13028;11794;18-Jul-2018
685;1612308;PIN,P.NO.6561P301200;8;685;13029;11795;21-Jun-2018
686;1612309;SHEATH,P.NO.64561L090200;6;686;13030;11796;21-Jun-2018
687;1620978;SEAL O-RING (A2916 * 6880101);2;687;13031;11797;23-Feb-1996
688;1672216;HALOGEN BULB SUITABLE FOR FRONT END;25;688;13032;11798;16-Mar-2017
689;1672677;SPRING 81802370;2;689;13033;11799;22-Oct-1998
690;1672706;NOZZLE TUBE SET- P6 ENGINE;1;690;13034;11800;28-Apr-2004
691;1672750;12 V, DC FAN SUITABLE FOR FIXING IN AUTOMOBILE.1;5;691;13035;11801;1-Sep-2017
692;1672764;BRAKE CHAMBER, P.NO.81043727;3;692;13036;11802;13-Aug-2016
693;1672771;REVERSE ALARAM, P.NO.81049392.;1;693;13037;11803;6-Aug-2016
694;1672772;PRESSURE SWITCH, P.NO.81016168;1;694;13038;11804;18-Aug-2016
695;1672775;CAM SHAFT, P.NO.81007108;4;695;13039;11805;13-Aug-2016
696;1672776;COTTER, P.NO.103400;8;696;13040;11806;13-Aug-2016
697;1672777;BUSHING, P.NO.81001266;8;697;13041;11807;13-Aug-2016
698;1672778;SNAP RING, P.NO.9413403;4;698;13042;11808;13-Aug-2016
699;1672779;SEAL, P.NO.7X1548;4;699;13043;11809;13-Aug-2016
700;1706005;PRESSURE SWITCH FOR AIR COMPRESSOR;3;700;13044;11810;18-Jun-2014
701;1810002;WORM SHAFT;1;701;13045;11811;17-Jan-1996
702;1813007;WHEEL SHAFT, RADICON GEAR BOX U 500;1;702;13046;11812;17-Jun-1997
703;1825009;N 3 INCH -  WORM SHAFT 25:1 SNGL EXTN WITH F &;1;703;13047;11813;22-Aug-2016
704;1901051;TELEPHONE ROSETTE BOX(SINGLE LINE);25;704;13048;11814;1-Sep-2017
705;1902011;TWO PAIR TELEPHONE CABLE, PVC INSULATED, C;90;705;13049;11815;23-Apr-2016
706;1902012;TELEPHONE CABLE  3  PAIR, PVC INSULATED, COPP;180;706;13050;11816;23-Apr-2016
707;2001026;"EXTERNAL CIRCILP 37. 1/2 ""  P. NO - GB 25";6;707;13051;11817;
708;2002002;DISC ASSY.9900KG BY20KGS;1;708;13052;11818;
709;2101010;ROTATING RECTIFIER ASSEMBLY  WITH DIODE FU;1;709;13053;11819;13-Jan-2017
710;2101012;G.E MAKE HBC FUSE LINKS FOR PROTECTION OF S;15;710;13054;11820;26-May-2005
711;2101062;ASSEMBLY ROTOR SCREEN 0146483 K6,500KVA CU;2;711;13055;11821;26-Jun-1997
712;2101117;HOSE, PLAIN  136840;1;712;13056;11822;5-Apr-2005
713;2101270;CONNECTION EXHAUST OUTLET, P.NO. 190351;1;713;13057;11823;7-Nov-2014
714;2101295;GASKET GOVERNOR HOUSING 102992;5;714;13058;11824;5-Apr-2005
715;2101305;HOSE  HUMP   556150;2;715;13059;11825;18-Feb-2009
716;2101309;"RING SEALING 1"" P.NO.3872281";10;716;13060;11826;5-Mar-2014
717;2101373;HOSE HUMP,P.NO.3030787;2;717;13061;11827;7-Nov-2014
718;2101404;RUBBER RING  1.25,;10;718;13062;11828;5-Mar-2014
719;2101491;CLAMP HOSE P.NO.43828 D;8;719;13063;11829;7-Nov-2014
720;2101502;MOTOR, STARTING FOR 500 KVA GENSET, VOLT:24;1;720;13064;11830;5-Sep-2015
721;2102025;SLIP RING CORBON BRUSH FOR KIRLOSKAR;16;721;13065;11831;16-Feb-2000
722;2102052;CLAMP, HOSE 43828-D;4;722;13066;11832;11-Mar-2005
723;2102179;CARBON BRUSH HOLDER ASSEMBLY;8;723;13067;11833;16-Feb-2000
724;2102182;KIT SUPER BY PASS, FILTER ELEMENT, P.NO.KIT38;1;724;13068;11834;12-Oct-2015
725;2102228;GASKET VALVE COVER P.NO.108692;1;725;13069;11835;7-Sep-2016
726;2102275;FAN, ENGINE, P.NO: 160566;1;726;13070;11836;3-May-2014
727;2102280;GASKET EXH OUT CONNECTION, P.NO.2880039;1;727;13071;11837;7-Nov-2014
728;2102281;TUBE WATER BY PASS, P.NO.3247006;1;728;13072;11838;7-Nov-2014
729;2102309;GASKET TURBO TO EXH.MANF, P.NO: 114753.;1;729;13073;11839;7-Sep-2016
730;2102310;GASKET, ROCKER LEVER COVER, P.NO: 4072426;3;730;13074;11840;7-Sep-2016
731;2102311;BELT- V, P.NO: 4085738.;2;731;13075;11841;7-Sep-2016
732;2102312;GAUGE, TEMPERATURE, P.NO: 500108G.;1;732;13076;11842;7-Sep-2016
733;2102313;GAUGE, TEMPERATURE, P.NO: 4971772.;1;733;13077;11843;7-Sep-2016
734;2102314;EXHAUST ROPE, P.NO: JNMC437;1;734;13078;11844;7-Sep-2016
735;2103011;SLIP RINGS CARBON BUSHES (8 PIECES IN ONE SET;1;735;13079;11845;13-Feb-2017
736;2103015;CARBON BRUSH HOLDER;1;736;13080;11846;13-Feb-2017
737;2103016;SLIP RING ASSY.;1;737;13081;11847;20-Mar-2008
738;2104019;FLEXIBLE RUBBER DIAPHRAM FOR 20 KVA;1;738;13082;11848;15-Oct-1997
739;2105004;CARBON BRU.1.5X1X3/8;3;739;13083;11849;
740;2105008;CARBON BRU.38X32X19MM;19;740;13084;11850;
741;2105024;CARBON BRUSHES WOLF PORTABLE EL BLOWER.;1;741;13085;11851;6-Oct-1994
742;2107001;ELEMENT CRN REGISTOR P/N 4072352;3;742;13086;11852;1-Feb-2014
743;2107002;ELEMENT  LUB OIL  FILTER   P.NO. KIT3238204.;87;743;13087;11853;9-Sep-2017
744;2107003;KIT SUPER  BY PASS FILTER  ELEMENT P.NO. KIT38;43;744;13088;11854;9-Sep-2017
745;2107004;KIT  FUEL FILTER  & RING P.NO. KIT3238493.;41;745;13089;11855;9-Sep-2017
746;2107006;ELEMENT, AIR CLEANER P.NO:4020551.;4;746;13090;11856;9-Sep-2017
747;2107007;AIR CLRANER ELEMENT OUTER PART NO.4020551;6;747;13091;11857;29-Jul-1997
748;2107012;TRANSDUCER, P.NO. 3392445;1;748;13092;11858;27-Jun-2014
749;2107013;MODEL 3392375;3;749;13093;11859;11-Mar-1998
750;2107016;MODEL WATER TEMP. 3878675;2;750;13094;11860;4-Aug-1998
751;2107023;SWITCH IGN. START 0504975 K2;2;751;13095;11861;4-Aug-1998
752;2107026;SEAL RECTANGULAR RING  129888;3;752;13096;11862;22-Dec-2004
753;2107038;SEAL' O' RING  P.NO:  3066914;1;753;13097;11863;29-Jun-2015
754;2107050;MMOT TYPE CONTROL CONTACTORS 2NO+2NC;5;754;13098;11864;16-Dec-1997
755;2107052;L&T SWITCH SUITABLE FOR 415V,50HZ 63A C.NOSK9;2;755;13099;11865;16-Dec-1997
756;2107067;ROTATING RECTIFIER ASSEMBLY INCLUDING SURG;1;756;13100;11866;4-Aug-2000
757;2107073;MAGNETIC SWITCH P.NO 0216537 K9;4;757;13101;11867;9-Feb-1999
758;2107087;RADIATOR WASH 3 LTR  P.NO.AX1013359;5;758;13102;11868;23-Oct-2014
759;2107090;HSG ACTUATOR 3874966 ( 7166630);1;759;13103;11869;14-Jan-1999
760;2107164;HOSE PLAIN 3026395;1;760;13104;11870;2-Nov-2001
761;2107169;CLAMP,T BOLT, P.NO.125741;6;761;13105;11871;5-Mar-2014
762;2107211;SEAL'O' RING, P.NO:  3042542;1;762;13106;11872;1-Apr-2015
763;2107264;3HP ELECTRIC MOTOR FRAME V 132S, RPM 710,;1;763;13107;11873;24-Jul-2014
764;2107267;ELEMENT AIR CLEANER P.NO.4055280.;4;764;13108;11874;7-Sep-2016
765;2107281;COOLING TOWER SPARES FOR MODEL DMA-1260;1;765;13109;11875;29-Aug-2017
766;2107283;ELEMENT, AIR CLEANER;4;766;13110;11876;9-Sep-2017
767;2107327;PANEL CONTROL P.NO.4105947;1;767;13111;11877;1-Apr-2015
768;2107328;ACTUATOR ETR FUEL  CONTROL;1;768;13112;11878;26-Nov-2016
769;2107334;ELEMENT AIR CLEANER P.NO.4055279.;4;769;13113;11879;7-Sep-2016
770;2107337;CLAMP, T BOLT3175623;2;770;13114;11880;7-Feb-2013
771;2107343;HOSE PLAIN, P.NO.4104832;7;771;13115;11881;8-Apr-2014
772;2107344;HOSE, PLAIN, P.NO.4104833;1;772;13116;11882;5-Mar-2014
773;2107345;CLAMP,T BOLT, P.NO. 135144;4;773;13117;11883;5-Mar-2014
774;2107348;CONNECTOR, PIPE P.NO.3872278;3;774;13118;11884;8-Apr-2014
775;2107425;CLAMP T.BOLT P.NO.140332;16;775;13119;11885;8-Apr-2014
776;2107430;TENSION DEVICE WITH TIE ROD & BOLT AND NUTS.;1;776;13120;11886;24-Jul-2014
777;2107454;COOLING TOWER SPARES FOR MODEL DMA-1260;1;777;13121;11887;29-Aug-2017
778;2107460;MOTOR, STARTING FOR 1000 KVA GENSET, VOLT:;1;778;13122;11888;5-Sep-2015
779;2203014;BIMETAL TIME RELAY TYPE 3T1 264-2A ACTUATING T;2;779;13123;11889;3-Jan-1998
780;2203058;PROTECTION CUP FOR NORMAL PUSH BTN TYPE 3;76;780;13124;11890;31-Jul-1991
781;2203059;OPERATING COIL 415V 50Hz FOR 3TA22 POWER. C;3;781;13125;11891;1-Aug-1991
782;2203064;BIMETAL REALY 30-60 AMPS 3VE 10000;2;782;13126;11892;1-Jul-1999
783;2203080;SPARE COIL 50 HZ 220V CAT NO 3TY7563 -OAMO;1;783;13127;11893;25-Jan-1995
784;2203084;STAR COIL 220V CAT NO 3 TYI 223 1M CONTACTOR 3;3;784;13128;11894;24-Apr-1995
785;2203088;SPARE SET OF MAIN CONTACT COMPLETE WITH 6 F;3;785;13129;11895;3-Jan-1998
786;2203089;STAR COIL 220V CAT NO 3 TYI 243 IM CONTACTOR 3;1;786;13130;11896;8-Jul-1999
787;2203090;COIL 415V CATNO 3TYI -IW CONTACTOR 3TA 24/3TA;1;787;13131;11897;28-Dec-1994
788;2203091;COIL 415V CAT NO 3TA 1213 -OW;4;788;13132;11898;24-Apr-1995
789;2203093;SIEMENS POWER CONTACTOR IN OPEN EXECUTIO;2;789;13133;11899;20-Sep-1995
790;2203096;SPARE SET OF SICOP MAIN CONTACTOR COMPLET;2;790;13134;11900;3-Jan-1998
791;2203097;SIEMENS MAKE SPARE SET OF SICOP MAIN CONTA;1;791;13135;11901;24-Jul-1998
792;2203107;SIEMENS MAKE SICOP BIMETAL OVERLOAD RELAY T;2;792;13136;11902;3-Mar-1998
793;2203129;SIEMENS MAKE 3UA5800-2TZ1(40-57A), THERMAL OV;2;793;13137;11903;25-Aug-2012
794;2203131;SIEMENS MAKE POWER CONTACTOR IN OPEN;2;794;13138;11904;17-Jul-2014
795;2203132;SIEMENS MAKE POWER CONTACTOR IN OPEN;2;795;13139;11905;17-Jul-2014
796;2203133;SIEMENS MAKE AUXILIARY CONTACT BLOCK WITH 1;5;796;13140;11906;17-Jul-2014
797;2203134;SIEMENS MAKE AUXILIARY CONTACT BLOCK WITH 1;5;797;13141;11907;17-Jul-2014
798;2203135;SIEMENS MAKE BIMETAL OVER LOAD RELAY, TYPE;2;798;13142;11908;17-Jul-2014
799;2203136;SIEMENS MAKE BIMETAL OVER LOAD RELAY, TYPE;2;799;13143;11909;17-Jul-2014
800;2501006;INDUSTRIAL HEAVY DUTY LOW LOSS POWER;2;800;13144;11910;17-Dec-2013
801;2503001;PUSH BUTTON TELEPHONE;12;801;13145;11911;29-Aug-2017
802;2503003;PUSH BUTTON TELEPHONE (1+1) EXECUTIVE;2;802;13146;11912;5-Oct-2016
803;2504005;FOOT MOUNTED SINGLE STAGE HELICAL GEAR MO;3;803;13147;11913;14-Apr-2014
804;3001001;FIXED MAIL FINGER ASSY;48;804;13148;11914;
805;3001002;FIXED ARCIND ASSY 2093/1;24;805;13149;11915;
806;3001003;MOVING CONTACT BAR 20999;18;806;13150;11916;
807;3001004;MOVING REVER.ATIP 20603/1;6;807;13151;11917;
808;3001005;BACKING SPR.M.F.A.21190F2;18;808;13152;11918;
809;3001008;DRAW OUT V CONTACT ASSY;1;809;13153;11919;
810;3001011;TOP CONNECTION FOR REAR;2;810;13154;11920;
811;3001012;BOTTOM CONNECTION REAR;2;811;13155;11921;
812;3001017;DRAW OUT CONTACT ASSY;1;812;13156;11922;
813;3001018;REAR CONTACT ASSY;1;813;13157;11923;
814;3001021;FIXED M FINGER ASSY;39;814;13158;11924;
815;3001024;MOVING REV ARC TIP20603/1;9;815;13159;11925;
816;3001025;D.SPRING FOR M FINGER ASS;42;816;13160;11926;
817;3001026;FM CONTACT TIP 20928/1;8;817;13161;11927;
818;3001028;FM FINGER NAS ARC 40128;24;818;13162;11928;
819;3001030;FIXED ARC TIP 41239;42;819;13163;11929;
820;3001032;REAR CONTACT ASSY 400A;1;820;13164;11930;
821;3004001;ROLLER BEARING ASSEMBLY 010000 - ELECTRIC H;2;821;13165;11931;26-Feb-1999
822;3004007;SQUARE FOR S-104 ELEC.HOI;1;822;13166;11932;
823;3004012;ROPE DRUM ASSY 3E00 200A;1;823;13167;11933;29-Apr-1993
824;3004014;FUSE UNITS FOR HOISTS&TRAVEL 30 AMPS MOTO;3;824;13168;11934;13-Jan-1992
825;3004039;ROPE DRUM ASSEMBLY EOD 2000;1;825;13169;11935;7-Dec-1999
826;3004042;CONTROL TRANSFORMER 150VA 415/ 110 VOLTS P;3;826;13170;11936;14-Sep-2009
827;3004046;DRIVING PINION P.NO 201053;1;827;13171;11937;26-Feb-1999
828;3004047;DRIVING PINION P.NO 2010047;1;828;13172;11938;26-Feb-1999
829;3005006;REP.TYRE FOR FORK LIFT 6.5;22;829;13173;11939;20-Feb-1997
830;3005222;HEAT & CUT RESISTANCE TUBELESS TYRE OF SIZE;1;830;13174;11940;1-Jul-2016
831;3005226;TUBE  23.5-25;3;831;13175;11941;19-Sep-2016
832;3011002;M.S.MACHINED SHAFT SIZE 38.1 MM DIA X 760 MM L;2;832;13176;11942;27-Jan-2017
833;3011003;M.S.MACHINED SHAFT 38.1 MM DIA X 920 MM LONG;1;833;13177;11943;27-Jan-2017
834;3011005;M.S.MACHINED SHAFT SIZE 50.8 MM  DIA X 760 MM L;3;834;13178;11944;27-Jan-2017
835;3011007;M.S. MACHINED SHAFT SIZE  50.8 MM DIA X1000 MM;3;835;13179;11945;27-Jan-2017
836;3013003;"APPEX VALVE  1 3/4 """;6;836;13180;11946;
837;3013010;"SPARES ""TEGA"" MAKE FOR 4"" HYDROCYCLONE SP";2;837;13181;11947;3-Mar-2018
838;3013011;"SPARES ""TEGA"" MAKE FOR 4"" HYDROCYCLONE SP";1;838;13182;11948;3-Mar-2018
839;3013012;"SPARES FOE ""TEGA"" 10"" HYDROCYCLONE HEAVY D";2;839;13183;11949;3-Mar-2018
840;3013014;"SPARES ""TEGA"" MAKE FOR 4"" HYDROCYCLONE CL";3;840;13184;11950;3-Mar-2018
841;3013015;"SPARES ""TEGA"" MAKE FOR 4"" HYDROCYCLONE SS C";3;841;13185;11951;3-Mar-2018
842;3013016;"SPARES ""TEGA"" MAKE FOR 4"" HYDROCYCLONE JU";2;842;13186;11952;3-Mar-2018
843;3013018;"SPARES FOR ""TEGA"" 10"" HYDRO CYCLONE SS CLA";2;843;13187;11953;3-Mar-2018
844;3013019;"SPARES FOR "" TEGA"" 10"" HYDROCYCLONE RUBBE";1;844;13188;11954;3-Mar-2018
845;3024003;SPARES FOR V-75 VIBRATOR STUD WITH NUT&LOC;5;845;13189;11955;11-Jan-2016
846;3024004;V-75 VIBRATOR SPARES:;8;846;13190;11956;11-Jan-2016
847;3024009;STRIKING PLATE P.NO 11;1;847;13191;11957;13-Apr-1999
848;3024013;SPARES FOR V-75 VIBRATOR;1;848;13192;11958;30-Sep-2014
849;3024014;SPARES FOR V-75 VIBRATOR;1;849;13193;11959;30-Sep-2014
850;3024015;COMPRESSION SPRING SUITABLE FOR V-75 VIBR;3;850;13194;11960;11-Jan-2016
851;3024106;CONTROL TRANSFORMER SUITABLE FOR THE  V-;2;851;13195;11961;17-Nov-2017
